Gene, Column, Accuracy
202436_s_at, 1964, 0.7222222222222222
202426_s_at, 1954, 0.7222222222222222
202416_at, 1944, 0.7222222222222222
202384_s_at, 1912, 0.7222222222222222
202357_s_at, 1885, 0.7222222222222222
202346_at, 1874, 0.7222222222222222
202334_s_at, 1862, 0.7222222222222222
202331_at, 1859, 0.7222222222222222
202308_at, 1836, 0.7222222222222222
202297_s_at, 1825, 0.7222222222222222
202251_at, 1779, 0.7222222222222222
202231_at, 1759, 0.7222222222222222
202218_s_at, 1746, 0.7222222222222222
202193_at, 1721, 0.7222222222222222
202121_s_at, 1649, 0.7222222222222222
202116_at, 1644, 0.7222222222222222
202097_at, 1625, 0.7222222222222222
202054_s_at, 1582, 0.7222222222222222
202039_at, 1567, 0.7222222222222222
202033_s_at, 1561, 0.7222222222222222
202023_at, 1551, 0.7222222222222222
201980_s_at, 1508, 0.7222222222222222
201960_s_at, 1488, 0.7222222222222222
201896_s_at, 1424, 0.7222222222222222
201855_s_at, 1383, 0.7222222222222222
201842_s_at, 1370, 0.7222222222222222
201791_s_at, 1319, 0.7222222222222222
201745_at, 1273, 0.7222222222222222
201734_at, 1262, 0.7222222222222222
201696_at, 1224, 0.7222222222222222
201690_s_at, 1218, 0.7222222222222222
201685_s_at, 1213, 0.7222222222222222
201667_at, 1195, 0.7222222222222222
201595_s_at, 1123, 0.7222222222222222
201570_at, 1098, 0.7222222222222222
201569_s_at, 1097, 0.7222222222222222
201543_s_at, 1071, 0.7222222222222222
201535_at, 1063, 0.7222222222222222
201519_at, 1047, 0.7222222222222222
201499_s_at, 1027, 0.7222222222222222
201497_x_at, 1025, 0.7222222222222222
201481_s_at, 1009, 0.7222222222222222
201475_x_at, 1003, 0.7222222222222222
201463_s_at, 991, 0.7222222222222222
201412_at, 940, 0.7222222222222222
201389_at, 917, 0.7222222222222222
201348_at, 876, 0.7222222222222222
201345_s_at, 873, 0.7222222222222222
201344_at, 872, 0.7222222222222222
201331_s_at, 859, 0.7222222222222222
201330_at, 858, 0.7222222222222222
201306_s_at, 834, 0.7222222222222222
201297_s_at, 825, 0.7222222222222222
201290_at, 818, 0.7222222222222222
201285_at, 813, 0.7222222222222222
201271_s_at, 799, 0.7222222222222222
201257_x_at, 785, 0.7222222222222222
201247_at, 775, 0.7222222222222222
201245_s_at, 773, 0.7222222222222222
201232_s_at, 760, 0.7222222222222222
201192_s_at, 720, 0.7222222222222222
201186_at, 714, 0.7222222222222222
201178_at, 706, 0.7222222222222222
201174_s_at, 702, 0.7222222222222222
201142_at, 670, 0.7222222222222222
201121_s_at, 649, 0.7222222222222222
201113_at, 641, 0.7222222222222222
201049_s_at, 577, 0.7222222222222222
200915_x_at, 443, 0.7222222222222222
200912_s_at, 440, 0.7222222222222222
200897_s_at, 425, 0.7222222222222222
200871_s_at, 399, 0.7222222222222222
200857_s_at, 385, 0.7222222222222222
200847_s_at, 375, 0.7222222222222222
200840_at, 368, 0.7222222222222222
200839_s_at, 367, 0.7222222222222222
200825_s_at, 353, 0.7222222222222222
200810_s_at, 338, 0.7222222222222222
200784_s_at, 312, 0.7222222222222222
200766_at, 294, 0.7222222222222222
200756_x_at, 284, 0.7222222222222222
200745_s_at, 273, 0.7222222222222222
200740_s_at, 268, 0.7222222222222222
200731_s_at, 259, 0.7222222222222222
200723_s_at, 251, 0.7222222222222222
200722_s_at, 250, 0.7222222222222222
200716_x_at, 244, 0.7222222222222222
200715_x_at, 243, 0.7222222222222222
200690_at, 218, 0.7222222222222222
200682_s_at, 210, 0.7222222222222222
200674_s_at, 202, 0.7222222222222222
200662_s_at, 190, 0.7222222222222222
200625_s_at, 153, 0.7222222222222222
200606_at, 134, 0.7222222222222222
200077_s_at, 98, 0.7222222222222222
200051_at, 72, 0.7222222222222222
200049_at, 70, 0.7222222222222222
200042_at, 63, 0.7222222222222222
200022_at, 43, 0.7222222222222222
65884_at, 22187, 0.7083333333333334
64883_at, 22169, 0.7083333333333334
63009_at, 22154, 0.7083333333333334
50314_i_at, 22062, 0.7083333333333334
50277_at, 22061, 0.7083333333333334
49077_at, 22051, 0.7083333333333334
48531_at, 22043, 0.7083333333333334
48030_i_at, 22039, 0.7083333333333334
45633_at, 22016, 0.7083333333333334
45572_s_at, 22015, 0.7083333333333334
41512_at, 21983, 0.7083333333333334
41329_at, 21978, 0.7083333333333334
40020_at, 21947, 0.7083333333333334
39835_at, 21942, 0.7083333333333334
37796_at, 21892, 0.7083333333333334
36936_at, 21859, 0.7083333333333334
36475_at, 21842, 0.7083333333333334
35666_at, 21830, 0.7083333333333334
33736_at, 21791, 0.7083333333333334
222379_at, 21738, 0.7083333333333334
222375_at, 21734, 0.7083333333333334
222358_x_at, 21717, 0.7083333333333334
222351_at, 21710, 0.7083333333333334
222337_at, 21696, 0.7083333333333334
222312_s_at, 21671, 0.7083333333333334
222233_s_at, 21592, 0.7083333333333334
222230_s_at, 21590, 0.7083333333333334
222203_s_at, 21563, 0.7083333333333334
222160_at, 21520, 0.7083333333333334
222100_at, 21460, 0.7083333333333334
222099_s_at, 21459, 0.7083333333333334
222067_x_at, 21427, 0.7083333333333334
222019_at, 21379, 0.7083333333333334
222012_at, 21372, 0.7083333333333334
221953_s_at, 21313, 0.7083333333333334
221933_at, 21293, 0.7083333333333334
221918_at, 21278, 0.7083333333333334
221896_s_at, 21256, 0.7083333333333334
221877_at, 21237, 0.7083333333333334
221857_s_at, 21217, 0.7083333333333334
221797_at, 21157, 0.7083333333333334
221767_x_at, 21127, 0.7083333333333334
221726_at, 21086, 0.7083333333333334
221711_s_at, 21071, 0.7083333333333334
221708_s_at, 21068, 0.7083333333333334
221675_s_at, 21036, 0.7083333333333334
221641_s_at, 21002, 0.7083333333333334
221513_s_at, 20876, 0.7083333333333334
221508_at, 20871, 0.7083333333333334
221292_at, 20655, 0.7083333333333334
221247_s_at, 20610, 0.7083333333333334
221190_s_at, 20553, 0.7083333333333334
221146_at, 20509, 0.7083333333333334
221045_s_at, 20409, 0.7083333333333334
221015_s_at, 20379, 0.7083333333333334
221012_s_at, 20376, 0.7083333333333334
220992_s_at, 20356, 0.7083333333333334
220922_s_at, 20286, 0.7083333333333334
220917_s_at, 20281, 0.7083333333333334
220906_at, 20270, 0.7083333333333334
220898_at, 20262, 0.7083333333333334
220816_at, 20180, 0.7083333333333334
220792_at, 20156, 0.7083333333333334
220733_at, 20097, 0.7083333333333334
220660_at, 20024, 0.7083333333333334
220651_s_at, 20015, 0.7083333333333334
220553_s_at, 19917, 0.7083333333333334
220437_at, 19801, 0.7083333333333334
220343_at, 19707, 0.7083333333333334
220299_at, 19663, 0.7083333333333334
220282_at, 19646, 0.7083333333333334
220180_at, 19544, 0.7083333333333334
220143_x_at, 19507, 0.7083333333333334
220106_at, 19470, 0.7083333333333334
220099_s_at, 19463, 0.7083333333333334
220075_s_at, 19439, 0.7083333333333334
220073_s_at, 19437, 0.7083333333333334
220046_s_at, 19410, 0.7083333333333334
220043_s_at, 19407, 0.7083333333333334
220016_at, 19380, 0.7083333333333334
219994_at, 19358, 0.7083333333333334
219863_at, 19227, 0.7083333333333334
219825_at, 19189, 0.7083333333333334
219798_s_at, 19162, 0.7083333333333334
219749_at, 19113, 0.7083333333333334
219707_at, 19071, 0.7083333333333334
219700_at, 19064, 0.7083333333333334
219681_s_at, 19045, 0.7083333333333334
219670_at, 19034, 0.7083333333333334
219641_at, 19005, 0.7083333333333334
219640_at, 19004, 0.7083333333333334
219639_x_at, 19003, 0.7083333333333334
219570_at, 18934, 0.7083333333333334
219562_at, 18926, 0.7083333333333334
219520_s_at, 18884, 0.7083333333333334
219505_at, 18869, 0.7083333333333334
219466_s_at, 18830, 0.7083333333333334
219360_s_at, 18724, 0.7083333333333334
219342_at, 18706, 0.7083333333333334
219288_at, 18652, 0.7083333333333334
219238_at, 18602, 0.7083333333333334
219215_s_at, 18579, 0.7083333333333334
219135_s_at, 18499, 0.7083333333333334
219079_at, 18443, 0.7083333333333334
219065_s_at, 18429, 0.7083333333333334
219056_at, 18420, 0.7083333333333334
219027_s_at, 18391, 0.7083333333333334
219020_at, 18384, 0.7083333333333334
219010_at, 18374, 0.7083333333333334
218995_s_at, 18359, 0.7083333333333334
218962_s_at, 18326, 0.7083333333333334
218961_s_at, 18325, 0.7083333333333334
218944_at, 18308, 0.7083333333333334
218941_at, 18305, 0.7083333333333334
218934_s_at, 18298, 0.7083333333333334
218865_at, 18229, 0.7083333333333334
218848_at, 18212, 0.7083333333333334
218846_at, 18210, 0.7083333333333334
218828_at, 18192, 0.7083333333333334
218809_at, 18173, 0.7083333333333334
218773_s_at, 18137, 0.7083333333333334
218766_s_at, 18130, 0.7083333333333334
218758_s_at, 18122, 0.7083333333333334
218747_s_at, 18111, 0.7083333333333334
218736_s_at, 18100, 0.7083333333333334
218699_at, 18063, 0.7083333333333334
218680_x_at, 18044, 0.7083333333333334
218673_s_at, 18037, 0.7083333333333334
218660_at, 18024, 0.7083333333333334
218615_s_at, 17980, 0.7083333333333334
218614_at, 17979, 0.7083333333333334
218613_at, 17978, 0.7083333333333334
218598_at, 17963, 0.7083333333333334
218590_at, 17955, 0.7083333333333334
218574_s_at, 17939, 0.7083333333333334
218535_s_at, 17900, 0.7083333333333334
218438_s_at, 17803, 0.7083333333333334
218419_s_at, 17784, 0.7083333333333334
218378_s_at, 17743, 0.7083333333333334
218320_s_at, 17685, 0.7083333333333334
218314_s_at, 17679, 0.7083333333333334
218258_at, 17623, 0.7083333333333334
218250_s_at, 17615, 0.7083333333333334
218249_at, 17614, 0.7083333333333334
218226_s_at, 17591, 0.7083333333333334
218199_s_at, 17564, 0.7083333333333334
218116_at, 17481, 0.7083333333333334
218108_at, 17473, 0.7083333333333334
218095_s_at, 17460, 0.7083333333333334
218087_s_at, 17452, 0.7083333333333334
218072_at, 17437, 0.7083333333333334
218060_s_at, 17425, 0.7083333333333334
218057_x_at, 17422, 0.7083333333333334
218053_at, 17418, 0.7083333333333334
218038_at, 17403, 0.7083333333333334
218032_at, 17397, 0.7083333333333334
217996_at, 17361, 0.7083333333333334
217982_s_at, 17347, 0.7083333333333334
217964_at, 17329, 0.7083333333333334
217950_at, 17315, 0.7083333333333334
217947_at, 17312, 0.7083333333333334
217943_s_at, 17308, 0.7083333333333334
217913_at, 17278, 0.7083333333333334
217908_s_at, 17273, 0.7083333333333334
217854_s_at, 17219, 0.7083333333333334
217831_s_at, 17196, 0.7083333333333334
217823_s_at, 17188, 0.7083333333333334
217785_s_at, 17150, 0.7083333333333334
217754_at, 17119, 0.7083333333333334
217746_s_at, 17111, 0.7083333333333334
217740_x_at, 17105, 0.7083333333333334
217692_at, 17057, 0.7083333333333334
217645_at, 17010, 0.7083333333333334
217487_x_at, 16852, 0.7083333333333334
217446_x_at, 16811, 0.7083333333333334
217407_x_at, 16772, 0.7083333333333334
217376_at, 16741, 0.7083333333333334
217251_x_at, 16616, 0.7083333333333334
217225_x_at, 16592, 0.7083333333333334
217207_s_at, 16574, 0.7083333333333334
217008_s_at, 16378, 0.7083333333333334
216794_at, 16164, 0.7083333333333334
216791_at, 16161, 0.7083333333333334
216644_at, 16014, 0.7083333333333334
216628_at, 15998, 0.7083333333333334
216626_at, 15996, 0.7083333333333334
216607_s_at, 15977, 0.7083333333333334
216542_x_at, 15912, 0.7083333333333334
216491_x_at, 15862, 0.7083333333333334
216475_at, 15846, 0.7083333333333334
216384_x_at, 15755, 0.7083333333333334
216383_at, 15754, 0.7083333333333334
216332_at, 15704, 0.7083333333333334
216233_at, 15605, 0.7083333333333334
216159_s_at, 15531, 0.7083333333333334
216078_at, 15450, 0.7083333333333334
216051_x_at, 15423, 0.7083333333333334
216046_at, 15418, 0.7083333333333334
216028_at, 15400, 0.7083333333333334
215942_s_at, 15315, 0.7083333333333334
215870_s_at, 15243, 0.7083333333333334
215775_at, 15148, 0.7083333333333334
215768_at, 15141, 0.7083333333333334
215737_x_at, 15110, 0.7083333333333334
215731_s_at, 15104, 0.7083333333333334
215693_x_at, 15066, 0.7083333333333334
215682_at, 15055, 0.7083333333333334
215624_at, 14997, 0.7083333333333334
215541_s_at, 14914, 0.7083333333333334
215526_at, 14899, 0.7083333333333334
215451_s_at, 14825, 0.7083333333333334
215341_at, 14715, 0.7083333333333334
215318_at, 14692, 0.7083333333333334
215304_at, 14678, 0.7083333333333334
215269_at, 14643, 0.7083333333333334
215227_x_at, 14601, 0.7083333333333334
215159_s_at, 14533, 0.7083333333333334
215134_at, 14508, 0.7083333333333334
215129_at, 14503, 0.7083333333333334
215088_s_at, 14462, 0.7083333333333334
215046_at, 14420, 0.7083333333333334
215044_s_at, 14418, 0.7083333333333334
215039_at, 14413, 0.7083333333333334
215016_x_at, 14390, 0.7083333333333334
215004_s_at, 14379, 0.7083333333333334
214951_at, 14326, 0.7083333333333334
214943_s_at, 14318, 0.7083333333333334
214938_x_at, 14313, 0.7083333333333334
214908_s_at, 14283, 0.7083333333333334
214894_x_at, 14269, 0.7083333333333334
214838_at, 14213, 0.7083333333333334
214833_at, 14208, 0.7083333333333334
214812_s_at, 14187, 0.7083333333333334
214771_x_at, 14147, 0.7083333333333334
214753_at, 14129, 0.7083333333333334
214690_at, 14066, 0.7083333333333334
214678_x_at, 14054, 0.7083333333333334
214556_at, 13935, 0.7083333333333334
214548_x_at, 13927, 0.7083333333333334
214547_at, 13926, 0.7083333333333334
214545_s_at, 13924, 0.7083333333333334
214484_s_at, 13863, 0.7083333333333334
214424_s_at, 13803, 0.7083333333333334
214270_s_at, 13649, 0.7083333333333334
214264_s_at, 13643, 0.7083333333333334
214260_at, 13639, 0.7083333333333334
214236_at, 13615, 0.7083333333333334
214203_s_at, 13582, 0.7083333333333334
214181_x_at, 13560, 0.7083333333333334
214153_at, 13532, 0.7083333333333334
214150_x_at, 13529, 0.7083333333333334
214146_s_at, 13525, 0.7083333333333334
214144_at, 13523, 0.7083333333333334
214043_at, 13422, 0.7083333333333334
214002_at, 13381, 0.7083333333333334
213930_at, 13309, 0.7083333333333334
213915_at, 13294, 0.7083333333333334
213852_at, 13232, 0.7083333333333334
213843_x_at, 13223, 0.7083333333333334
213795_s_at, 13175, 0.7083333333333334
213779_at, 13159, 0.7083333333333334
213770_at, 13150, 0.7083333333333334
213752_at, 13132, 0.7083333333333334
213712_at, 13092, 0.7083333333333334
213687_s_at, 13067, 0.7083333333333334
213682_at, 13062, 0.7083333333333334
213664_at, 13044, 0.7083333333333334
213616_at, 12996, 0.7083333333333334
213555_at, 12936, 0.7083333333333334
213486_at, 12867, 0.7083333333333334
213479_at, 12860, 0.7083333333333334
213465_s_at, 12846, 0.7083333333333334
213425_at, 12806, 0.7083333333333334
213421_x_at, 12802, 0.7083333333333334
213420_at, 12801, 0.7083333333333334
213400_s_at, 12781, 0.7083333333333334
213387_at, 12768, 0.7083333333333334
213365_at, 12746, 0.7083333333333334
213357_at, 12738, 0.7083333333333334
213316_at, 12697, 0.7083333333333334
213315_x_at, 12696, 0.7083333333333334
213307_at, 12688, 0.7083333333333334
213258_at, 12639, 0.7083333333333334
213152_s_at, 12535, 0.7083333333333334
213136_at, 12519, 0.7083333333333334
213126_at, 12509, 0.7083333333333334
213112_s_at, 12495, 0.7083333333333334
213102_at, 12485, 0.7083333333333334
213082_s_at, 12465, 0.7083333333333334
213073_at, 12456, 0.7083333333333334
213050_at, 12433, 0.7083333333333334
213046_at, 12429, 0.7083333333333334
213028_at, 12411, 0.7083333333333334
212956_at, 12339, 0.7083333333333334
212913_at, 12297, 0.7083333333333334
212898_at, 12283, 0.7083333333333334
212885_at, 12270, 0.7083333333333334
212865_s_at, 12250, 0.7083333333333334
212863_x_at, 12248, 0.7083333333333334
212836_at, 12221, 0.7083333333333334
212827_at, 12212, 0.7083333333333334
212785_s_at, 12170, 0.7083333333333334
212780_at, 12165, 0.7083333333333334
212742_at, 12127, 0.7083333333333334
212730_at, 12115, 0.7083333333333334
212727_at, 12112, 0.7083333333333334
212666_at, 12051, 0.7083333333333334
212651_at, 12036, 0.7083333333333334
212625_at, 12010, 0.7083333333333334
212611_at, 11996, 0.7083333333333334
212609_s_at, 11994, 0.7083333333333334
212601_at, 11986, 0.7083333333333334
212569_at, 11954, 0.7083333333333334
212544_at, 11929, 0.7083333333333334
212531_at, 11916, 0.7083333333333334
212522_at, 11907, 0.7083333333333334
212517_at, 11902, 0.7083333333333334
212510_at, 11895, 0.7083333333333334
212406_s_at, 11791, 0.7083333333333334
212393_at, 11778, 0.7083333333333334
212333_at, 11718, 0.7083333333333334
212249_at, 11635, 0.7083333333333334
212194_s_at, 11580, 0.7083333333333334
212179_at, 11565, 0.7083333333333334
212150_at, 11536, 0.7083333333333334
212142_at, 11528, 0.7083333333333334
212136_at, 11522, 0.7083333333333334
212127_at, 11513, 0.7083333333333334
212108_at, 11494, 0.7083333333333334
212095_s_at, 11481, 0.7083333333333334
212065_s_at, 11451, 0.7083333333333334
212062_at, 11448, 0.7083333333333334
212034_s_at, 11420, 0.7083333333333334
211964_at, 11351, 0.7083333333333334
211943_x_at, 11331, 0.7083333333333334
211862_x_at, 11251, 0.7083333333333334
211858_x_at, 11249, 0.7083333333333334
211819_s_at, 11215, 0.7083333333333334
211743_s_at, 11143, 0.7083333333333334
211725_s_at, 11125, 0.7083333333333334
211696_x_at, 11097, 0.7083333333333334
211673_s_at, 11075, 0.7083333333333334
211672_s_at, 11074, 0.7083333333333334
211656_x_at, 11060, 0.7083333333333334
211650_x_at, 11054, 0.7083333333333334
211640_x_at, 11044, 0.7083333333333334
211639_x_at, 11043, 0.7083333333333334
211581_x_at, 10986, 0.7083333333333334
211552_s_at, 10957, 0.7083333333333334
211548_s_at, 10953, 0.7083333333333334
211509_s_at, 10916, 0.7083333333333334
211417_x_at, 10829, 0.7083333333333334
211401_s_at, 10816, 0.7083333333333334
211369_at, 10785, 0.7083333333333334
211334_at, 10753, 0.7083333333333334
211317_s_at, 10737, 0.7083333333333334
211224_s_at, 10663, 0.7083333333333334
211200_s_at, 10641, 0.7083333333333334
211156_at, 10599, 0.7083333333333334
211101_x_at, 10545, 0.7083333333333334
211071_s_at, 10515, 0.7083333333333334
210998_s_at, 10445, 0.7083333333333334
210993_s_at, 10440, 0.7083333333333334
210930_s_at, 10377, 0.7083333333333334
210927_x_at, 10374, 0.7083333333333334
210922_at, 10369, 0.7083333333333334
210907_s_at, 10354, 0.7083333333333334
210871_x_at, 10326, 0.7083333333333334
210830_s_at, 10290, 0.7083333333333334
210797_s_at, 10257, 0.7083333333333334
210779_x_at, 10239, 0.7083333333333334
210774_s_at, 10235, 0.7083333333333334
210762_s_at, 10223, 0.7083333333333334
210761_s_at, 10222, 0.7083333333333334
210755_at, 10216, 0.7083333333333334
210701_at, 10163, 0.7083333333333334
210643_at, 10108, 0.7083333333333334
210613_s_at, 10078, 0.7083333333333334
210554_s_at, 10022, 0.7083333333333334
210541_s_at, 10009, 0.7083333333333334
210519_s_at, 9989, 0.7083333333333334
210510_s_at, 9980, 0.7083333333333334
210499_s_at, 9970, 0.7083333333333334
210405_x_at, 9883, 0.7083333333333334
210399_x_at, 9877, 0.7083333333333334
210396_s_at, 9874, 0.7083333333333334
210336_x_at, 9815, 0.7083333333333334
210334_x_at, 9813, 0.7083333333333334
210227_at, 9708, 0.7083333333333334
210199_at, 9683, 0.7083333333333334
210177_at, 9661, 0.7083333333333334
210072_at, 9556, 0.7083333333333334
210028_s_at, 9513, 0.7083333333333334
209935_at, 9421, 0.7083333333333334
209933_s_at, 9419, 0.7083333333333334
209927_s_at, 9413, 0.7083333333333334
209919_x_at, 9405, 0.7083333333333334
209918_at, 9404, 0.7083333333333334
209740_s_at, 9228, 0.7083333333333334
209731_at, 9219, 0.7083333333333334
209665_at, 9154, 0.7083333333333334
209641_s_at, 9130, 0.7083333333333334
209577_at, 9067, 0.7083333333333334
209549_s_at, 9041, 0.7083333333333334
209544_at, 9037, 0.7083333333333334
209506_s_at, 8999, 0.7083333333333334
209465_x_at, 8958, 0.7083333333333334
209422_at, 8915, 0.7083333333333334
209380_s_at, 8873, 0.7083333333333334
209377_s_at, 8870, 0.7083333333333334
209369_at, 8862, 0.7083333333333334
209366_x_at, 8859, 0.7083333333333334
209349_at, 8842, 0.7083333333333334
209345_s_at, 8838, 0.7083333333333334
209312_x_at, 8806, 0.7083333333333334
209307_at, 8801, 0.7083333333333334
209228_x_at, 8722, 0.7083333333333334
209171_at, 8665, 0.7083333333333334
209170_s_at, 8664, 0.7083333333333334
209163_at, 8657, 0.7083333333333334
209127_s_at, 8621, 0.7083333333333334
209082_s_at, 8576, 0.7083333333333334
209055_s_at, 8549, 0.7083333333333334
209045_at, 8539, 0.7083333333333334
209031_at, 8525, 0.7083333333333334
209030_s_at, 8524, 0.7083333333333334
209028_s_at, 8522, 0.7083333333333334
209025_s_at, 8519, 0.7083333333333334
208996_s_at, 8490, 0.7083333333333334
208943_s_at, 8438, 0.7083333333333334
208930_s_at, 8425, 0.7083333333333334
208919_s_at, 8414, 0.7083333333333334
208912_s_at, 8407, 0.7083333333333334
208892_s_at, 8387, 0.7083333333333334
208881_x_at, 8376, 0.7083333333333334
208827_at, 8322, 0.7083333333333334
208801_at, 8296, 0.7083333333333334
208773_s_at, 8268, 0.7083333333333334
208706_s_at, 8201, 0.7083333333333334
208703_s_at, 8198, 0.7083333333333334
208698_s_at, 8193, 0.7083333333333334
208679_s_at, 8175, 0.7083333333333334
208674_x_at, 8170, 0.7083333333333334
208614_s_at, 8112, 0.7083333333333334
208578_at, 8076, 0.7083333333333334
208498_s_at, 7996, 0.7083333333333334
208407_s_at, 7908, 0.7083333333333334
208395_s_at, 7896, 0.7083333333333334
208324_at, 7828, 0.7083333333333334
208323_s_at, 7827, 0.7083333333333334
208310_s_at, 7814, 0.7083333333333334
208289_s_at, 7793, 0.7083333333333334
208277_at, 7781, 0.7083333333333334
208271_at, 7775, 0.7083333333333334
208248_x_at, 7752, 0.7083333333333334
208176_at, 7682, 0.7083333333333334
208174_x_at, 7680, 0.7083333333333334
208107_s_at, 7616, 0.7083333333333334
208071_s_at, 7580, 0.7083333333333334
208037_s_at, 7546, 0.7083333333333334
207889_at, 7408, 0.7083333333333334
207761_s_at, 7282, 0.7083333333333334
207734_at, 7255, 0.7083333333333334
207688_s_at, 7209, 0.7083333333333334
207651_at, 7172, 0.7083333333333334
207601_at, 7122, 0.7083333333333334
207589_at, 7110, 0.7083333333333334
207549_x_at, 7070, 0.7083333333333334
207498_s_at, 7020, 0.7083333333333334
207436_x_at, 6958, 0.7083333333333334
207405_s_at, 6928, 0.7083333333333334
207338_s_at, 6862, 0.7083333333333334
207305_s_at, 6829, 0.7083333333333334
207288_at, 6813, 0.7083333333333334
207264_at, 6789, 0.7083333333333334
207254_at, 6779, 0.7083333333333334
207251_at, 6776, 0.7083333333333334
207228_at, 6753, 0.7083333333333334
207196_s_at, 6721, 0.7083333333333334
207106_s_at, 6632, 0.7083333333333334
207098_s_at, 6624, 0.7083333333333334
207090_x_at, 6616, 0.7083333333333334
207065_at, 6591, 0.7083333333333334
207033_at, 6559, 0.7083333333333334
207024_at, 6550, 0.7083333333333334
207008_at, 6534, 0.7083333333333334
206952_at, 6478, 0.7083333333333334
206926_s_at, 6452, 0.7083333333333334
206901_at, 6427, 0.7083333333333334
206892_at, 6418, 0.7083333333333334
206870_at, 6396, 0.7083333333333334
206854_s_at, 6380, 0.7083333333333334
206853_s_at, 6379, 0.7083333333333334
206780_at, 6306, 0.7083333333333334
206643_at, 6169, 0.7083333333333334
206632_s_at, 6158, 0.7083333333333334
206606_at, 6132, 0.7083333333333334
206577_at, 6103, 0.7083333333333334
206568_at, 6094, 0.7083333333333334
206496_at, 6022, 0.7083333333333334
206481_s_at, 6007, 0.7083333333333334
206455_s_at, 5981, 0.7083333333333334
206370_at, 5896, 0.7083333333333334
206338_at, 5864, 0.7083333333333334
206286_s_at, 5812, 0.7083333333333334
206265_s_at, 5791, 0.7083333333333334
206263_at, 5789, 0.7083333333333334
206219_s_at, 5745, 0.7083333333333334
206177_s_at, 5703, 0.7083333333333334
206155_at, 5681, 0.7083333333333334
206153_at, 5679, 0.7083333333333334
206143_at, 5669, 0.7083333333333334
206132_at, 5658, 0.7083333333333334
206116_s_at, 5642, 0.7083333333333334
206087_x_at, 5613, 0.7083333333333334
206066_s_at, 5592, 0.7083333333333334
206037_at, 5564, 0.7083333333333334
206033_s_at, 5560, 0.7083333333333334
205907_s_at, 5434, 0.7083333333333334
205895_s_at, 5422, 0.7083333333333334
205883_at, 5410, 0.7083333333333334
205872_x_at, 5399, 0.7083333333333334
205771_s_at, 5298, 0.7083333333333334
205762_s_at, 5289, 0.7083333333333334
205756_s_at, 5283, 0.7083333333333334
205717_x_at, 5244, 0.7083333333333334
205716_at, 5243, 0.7083333333333334
205715_at, 5242, 0.7083333333333334
205692_s_at, 5219, 0.7083333333333334
205656_at, 5183, 0.7083333333333334
205643_s_at, 5170, 0.7083333333333334
205538_at, 5065, 0.7083333333333334
205528_s_at, 5055, 0.7083333333333334
205477_s_at, 5004, 0.7083333333333334
205394_at, 4921, 0.7083333333333334
205383_s_at, 4910, 0.7083333333333334
205324_s_at, 4851, 0.7083333333333334
205311_at, 4838, 0.7083333333333334
205298_s_at, 4825, 0.7083333333333334
205277_at, 4804, 0.7083333333333334
205267_at, 4794, 0.7083333333333334
205236_x_at, 4763, 0.7083333333333334
205231_s_at, 4758, 0.7083333333333334
205230_at, 4757, 0.7083333333333334
205181_at, 4708, 0.7083333333333334
205168_at, 4695, 0.7083333333333334
205115_s_at, 4642, 0.7083333333333334
205090_s_at, 4617, 0.7083333333333334
205089_at, 4616, 0.7083333333333334
205078_at, 4605, 0.7083333333333334
205072_s_at, 4599, 0.7083333333333334
205067_at, 4594, 0.7083333333333334
205066_s_at, 4593, 0.7083333333333334
205054_at, 4581, 0.7083333333333334
205031_at, 4558, 0.7083333333333334
205017_s_at, 4544, 0.7083333333333334
204992_s_at, 4519, 0.7083333333333334
204973_at, 4500, 0.7083333333333334
204972_at, 4499, 0.7083333333333334
204961_s_at, 4488, 0.7083333333333334
204921_at, 4448, 0.7083333333333334
204912_at, 4439, 0.7083333333333334
204894_s_at, 4421, 0.7083333333333334
204887_s_at, 4414, 0.7083333333333334
204866_at, 4393, 0.7083333333333334
204847_at, 4374, 0.7083333333333334
204845_s_at, 4372, 0.7083333333333334
204832_s_at, 4359, 0.7083333333333334
204798_at, 4325, 0.7083333333333334
204785_x_at, 4312, 0.7083333333333334
204723_at, 4250, 0.7083333333333334
204688_at, 4215, 0.7083333333333334
204678_s_at, 4205, 0.7083333333333334
204661_at, 4188, 0.7083333333333334
204650_s_at, 4177, 0.7083333333333334
204580_at, 4107, 0.7083333333333334
204547_at, 4074, 0.7083333333333334
204498_s_at, 4025, 0.7083333333333334
204476_s_at, 4003, 0.7083333333333334
204449_at, 3976, 0.7083333333333334
204395_s_at, 3922, 0.7083333333333334
204350_s_at, 3877, 0.7083333333333334
204300_at, 3827, 0.7083333333333334
204278_s_at, 3805, 0.7083333333333334
204276_at, 3803, 0.7083333333333334
204252_at, 3779, 0.7083333333333334
204228_at, 3755, 0.7083333333333334
204204_at, 3731, 0.7083333333333334
204192_at, 3719, 0.7083333333333334
204133_at, 3660, 0.7083333333333334
204123_at, 3650, 0.7083333333333334
204116_at, 3643, 0.7083333333333334
204072_s_at, 3599, 0.7083333333333334
204068_at, 3595, 0.7083333333333334
204044_at, 3571, 0.7083333333333334
204010_s_at, 3537, 0.7083333333333334
203987_at, 3514, 0.7083333333333334
203962_s_at, 3489, 0.7083333333333334
203925_at, 3452, 0.7083333333333334
203910_at, 3437, 0.7083333333333334
203870_at, 3397, 0.7083333333333334
203829_at, 3356, 0.7083333333333334
